gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,No,21,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,85.64,1793.18,No
Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.16,1402.16,No
Male,0,Yes,No,42,Yes,No,No,No,No,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),92.16,3893.4,No
Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,51.44,3578.83,Yes
Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),43.8,3139.6,No
Female,1,Yes,Yes,45,Yes,No,DSL,Yes,No,No internet service,Yes,No,No,One year,No,Electronic check,112.58,5072.41,No
Female,0,Yes,No,26,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),77.72,2031.78,No
Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,60.65,2531.43,No
Male,0,No,No,11,Yes,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.48,933.58,Yes
Female,0,Yes,Yes,24,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,108.31,2590.03,Yes
Female,0,No,No,35,Yes,No phone service,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),74.85,2600.47,No
Female,0,Yes,No,55,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,53.9,2984.38,No
Male,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),18.47,1079.49,No
Male,0,No,Yes,9,No,No,No,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.19,1008.69,Yes
Male,0,No,Yes,40,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,60.83,2449.46,No
Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),106.38,6897.45,No
Female,0,No,Yes,20,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),32.63,667.9,No
Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),36.43,0.0,No
Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,One year,No,Mailed check,75.3,1079.86,No
Female,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,46.1,1772.62,No
Female,0,No,No,52,Yes,No,No,No internet service,No,No internet service,Yes,No,No,Two year,No,Mailed check,22.52,1177.54,No
Female,0,No,No,67,Yes,Yes,No,No,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,50.29,3391.92,No
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,36.43,39.92,Yes
Male,1,Yes,No,16,Yes,No,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),54.49,866.78,Yes
Female,0,No,Yes,26,No,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.35,2303.3,Yes
Female,0,Yes,No,63,Yes,No,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,72.74,4607.78,No
Female,0,Yes,No,60,Yes,No,DSL,No internet service,No,Yes,No,No,No,Two year,No,Mailed check,61.86,3697.56,No
Female,0,Yes,No,54,No,No,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),77.32,4185.85,No
Male,0,Yes,Yes,45,No,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),48.69,2219.45,No
Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,59.29,3365.9,No
Female,1,No,No,32,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),94.8,3033.74,No
Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),28.92,972.3,No
Male,0,No,No,8,No,No,No,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),110.98,866.31,Yes
Female,1,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,54.03,3066.38,Yes
Female,0,No,No,42,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),18.89,811.63,No
Male,0,Yes,No,55,Yes,No,DSL,Yes,No,No,No,No,No internet service,One year,No,Electronic check,89.41,4928.48,No
Female,0,Yes,No,53,Yes,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.52,5624.37,No
Female,0,Yes,No,5,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),37.52,170.54,No
Male,0,No,No,29,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,70.31,2046.57,Yes
Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,113.18,3049.05,No
Female,0,No,No,20,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),97.87,1939.85,No
Female,1,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,37.16,9.78,Yes
Male,1,No,No,3,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),119.93,333.35,Yes
Female,0,No,Yes,60,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,No,Electronic check,48.92,2911.5,No
Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,111.82,1005.7,Yes
Female,0,No,Yes,55,No,Yes,No,No,Yes,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,85.21,4691.43,No
Male,0,No,Yes,22,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),49.94,1072.74,No
Male,0,No,No,5,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.23,237.15,Yes
Female,0,Yes,No,15,Yes,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.32,1264.22,No
Male,0,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,37.19,544.99,No
Female,0,No,No,18,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Electronic check,20.05,369.0,No
Female,1,No,Yes,66,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,46.99,3092.1,No
Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,91.92,459.32,Yes
Female,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,89.45,1587.34,No
Male,1,No,No,5,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),110.97,555.59,Yes
Female,0,No,Yes,46,No,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,80.92,3710.86,No
Male,0,No,No,18,Yes,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),28.68,513.21,No
Male,0,Yes,No,36,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,57.33,2079.57,Yes
Male,1,Yes,No,1,Yes,No,DSL,No,No,No,No internet service,No,No internet service,One year,Yes,Mailed check,53.54,72.84,Yes
Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,109.08,7223.06,No
Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),34.38,94.4,Yes
Female,1,No,No,49,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),22.54,1082.8,No
Male,0,No,No,68,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),46.47,3169.3,No
Female,0,No,Yes,21,Yes,No phone service,No,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),53.74,1138.37,Yes
Female,0,No,Yes,38,Yes,No,No,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.92,2868.69,No
Male,1,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,47.61,119.29,Yes
Male,0,No,Yes,39,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No,One year,Yes,Electronic check,98.46,3831.9,No
Male,0,Yes,No,50,Yes,No phone service,No,No internet service,No,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),43.69,2179.43,No
Female,0,No,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,No,Bank transfer (automatic),46.35,2846.42,No
Male,0,No,No,72,No,No,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,46.48,3332.44,No
Female,0,No,Yes,2,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,One year,No,Electronic check,37.32,71.73,No
Female,0,Yes,No,44,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,No,Mailed check,90.72,3980.76,No
Male,0,Yes,No,61,No,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.7,2663.69,Yes
Male,0,No,No,56,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.7,1243.49,No
Female,0,Yes,No,21,No,No,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),89.53,1852.19,No
Male,0,Yes,No,6,Yes,No,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,27.18,154.74,Yes
Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Mailed check,21.34,653.11,No
Male,1,No,No,31,Yes,No,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,99.23,3083.35,No
Female,0,No,No,61,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.89,4704.59,Yes
Male,0,Yes,Yes,68,Yes,No,No,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),97.37,6611.92,No
Female,1,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),75.63,3568.89,No
Male,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,No,Credit card (automatic),73.03,3149.94,No
Male,0,No,No,54,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,41.26,2206.15,No
Male,0,No,Yes,28,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,48.04,1319.67,No
Male,1,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),118.75,6765.62,No
Female,0,No,No,29,No,No,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Mailed check,31.25,887.6,No
Female,0,No,Yes,12,No,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,42.73,515.67,Yes
Male,0,No,Yes,23,Yes,No,DSL,Yes,No,No,No,No internet service,Yes,One year,No,Mailed check,24.65,595.9,No
Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,One year,No,Credit card (automatic),29.32,1641.83,No
Male,0,No,No,31,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,96.36,2970.21,No
Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,98.93,3357.44,Yes
Male,0,Yes,No,54,Yes,No,No,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,61.23,3286.39,Yes
Female,0,Yes,No,69,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,56.26,3892.23,No
Male,0,No,Yes,7,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,102.66,728.15,No
Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),79.03,1887.38,No
Female,0,No,No,64,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Electronic check,61.69,3977.22,No
Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),35.79,2103.44,Yes
Male,0,No,No,24,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,93.64,2254.11,No
Female,0,No,No,24,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),42.7,1052.11,No
Male,0,Yes,No,45,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,59.18,2660.98,No
Female,0,Yes,No,46,Yes,No,No,No,Yes,No,No internet service,No,No,One year,No,Mailed check,87.74,4051.12,No
Male,0,Yes,Yes,39,Yes,No,No,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),34.24,1358.44,No
Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,60.64,824.25,No
Female,0,Yes,No,17,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,105.69,1781.92,No
Female,0,No,Yes,60,Yes,No,No,No internet service,Yes,No,No,Yes,No,Two year,No,Electronic check,97.58,5847.85,No
Male,1,No,No,4,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,104.26,425.77,Yes
Female,0,No,Yes,32,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),104.23,3349.28,No
Female,0,No,No,38,No,No phone service,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),18.92,738.57,No
Male,1,No,No,6,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,One year,No,Credit card (automatic),28.56,160.86,Yes
Female,0,No,No,63,No,No phone service,DSL,Yes,No internet service,No,No,Yes,No,Two year,Yes,Electronic check,38.93,2441.97,No
Male,0,No,Yes,36,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,78.59,2835.88,Yes
Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),44.13,2474.57,No
Female,0,No,No,34,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,106.66,3641.95,No
Female,0,No,No,23,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),82.58,1918.6,No
Female,0,Yes,No,24,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Credit card (automatic),106.13,2560.88,No
Male,0,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,58.13,1927.75,No
Female,0,Yes,No,15,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),48.07,716.6,No
Male,1,Yes,Yes,44,No,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Electronic check,103.54,4568.81,No
Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,46.36,2543.18,No
Female,0,No,Yes,19,No,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,108.78,2086.38,No
Male,0,Yes,Yes,66,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),101.76,6696.12,No
Female,0,No,No,40,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,47.98,1930.51,No
Female,0,No,No,45,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.09,3702.9,No
Male,0,Yes,No,4,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,92.78,398.63,Yes
Male,0,No,No,52,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),106.84,5556.49,No
Male,0,Yes,No,27,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),78.97,2152.76,No
Male,1,Yes,No,1,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,57.27,78.57,Yes
Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),116.15,3591.54,No
Female,0,No,Yes,60,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Bank transfer (automatic),93.47,5619.74,No
Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,One year,No,Electronic check,113.33,1263.71,No
Female,0,No,No,71,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),87.86,6260.98,No
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.53,100.67,Yes
Female,0,No,No,29,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,One year,No,Electronic check,55.35,1627.45,No
Male,0,No,No,48,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),43.91,2079.1,No
Female,0,Yes,No,30,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),93.67,2821.49,No
Male,0,No,No,45,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.66,3693.31,No
Female,1,No,No,51,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Mailed check,84.63,4321.69,No
Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.11,372.63,Yes
Male,0,No,No,66,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,29.19,1912.86,No
Male,0,Yes,No,39,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),93.56,3645.72,Yes
Male,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,32.36,2111.82,No
Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),23.75,614.04,No
Male,0,Yes,No,45,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.45,5185.78,No
Female,1,Yes,No,60,Yes,Yes,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,98.43,5888.39,Yes
Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,65.47,1856.98,No
Male,0,Yes,Yes,48,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.8,2321.29,Yes
Male,0,No,No,45,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),60.51,2746.65,No
Female,1,No,No,51,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),63.73,3242.7,No
Male,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,No internet service,No,One year,No,Mailed check,34.86,645.09,No
Female,1,No,No,57,Yes,No,No,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,58.59,3318.37,No
Male,0,No,No,60,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),45.93,2782.33,No
Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),86.07,3805.05,No
Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),41.35,922.03,No
Male,0,No,No,57,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),113.41,6436.53,Yes
Male,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,59.05,345.19,Yes
