gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,1,Yes,No,65,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,73.04,4730.76,Yes
Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,113.76,2821.36,No
Female,0,No,No,67,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),109.98,7361.5,No
Male,1,No,No,50,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.43,3846.66,No
Female,1,No,No,51,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,25.24,1273.72,No
Male,0,No,No,69,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),30.83,2138.34,No
Female,0,Yes,No,31,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,75.72,2329.32,No
Female,0,No,Yes,4,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,37.44,156.6,Yes
Male,1,No,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Mailed check,112.19,449.7,No
Male,0,Yes,No,12,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,107.11,1268.19,Yes
Female,0,No,No,44,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,112.04,4955.62,No
Male,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),39.42,1048.51,No
Male,0,No,Yes,69,No,No,DSL,No,Yes,No internet service,No,No,No internet service,Two year,No,Electronic check,46.95,3258.8,No
Female,0,No,Yes,19,Yes,No,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,27.78,535.7,No
Male,1,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,61.77,4198.61,Yes
Female,0,Yes,No,13,No,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,57.38,718.92,No
Female,0,Yes,Yes,47,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.96,2244.96,No
Female,0,Yes,No,46,Yes,Yes,No,No,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),27.3,1275.92,No
Male,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),47.18,209.33,Yes
Female,0,Yes,No,47,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.18,4681.39,Yes
Male,0,No,Yes,56,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Two year,No,Electronic check,48.17,2705.32,No
Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,42.85,971.68,No
Male,0,No,No,72,Yes,No,DSL,No,No,No internet service,No,Yes,No,Two year,No,Electronic check,86.48,6217.93,No
Female,0,No,No,64,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,One year,No,Electronic check,104.09,6656.85,No
Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),70.26,3790.36,No
Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,One year,Yes,Mailed check,89.78,3153.6,No
Male,0,No,Yes,54,Yes,No,DSL,No,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,58.18,3141.05,No
Male,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),101.87,1241.13,No
Male,0,No,Yes,45,Yes,No,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),106.09,4785.19,No
Female,0,Yes,No,16,No,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,111.33,1754.16,No
Male,0,No,No,64,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.95,2252.13,Yes
Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),117.94,3880.71,No
Female,0,Yes,No,69,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),68.91,4776.11,No
Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,55.0,45.12,Yes
Female,0,Yes,No,9,No,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,66.99,621.58,No
Female,0,No,Yes,39,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,No,Electronic check,97.47,3813.73,No
Female,0,No,No,16,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,57.76,925.35,No
Female,0,No,No,60,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,One year,No,Electronic check,66.2,3991.92,No
Female,0,No,No,0,Yes,Yes,No,No,No,Yes,Yes,No internet service,No,Two year,No,Mailed check,24.17,0.0,No
Male,0,No,No,17,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.65,1503.75,Yes
Male,0,Yes,No,34,No,No,DSL,No,No,No,No internet service,No internet service,No,One year,No,Credit card (automatic),41.58,1384.54,No
Male,0,No,No,5,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),54.63,273.14,Yes
Male,0,Yes,No,13,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,58.73,777.12,No
Male,1,Yes,No,1,Yes,Yes,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,66.55,78.91,Yes
Female,0,Yes,Yes,36,Yes,No,DSL,No,Yes,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,66.8,2402.2,No
Female,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,97.64,3593.98,No
Female,0,Yes,No,51,No,No,No,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,42.58,2153.19,No
Female,0,Yes,No,61,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),18.72,1159.83,No
Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No,Two year,No,Electronic check,117.14,3017.05,No
Male,0,No,No,5,Yes,No phone service,No,No,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,114.13,542.11,No
Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,105.07,601.99,Yes
Male,0,Yes,Yes,12,Yes,Yes,No,No,No,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),22.0,286.29,No
Female,0,Yes,Yes,27,No,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.4,741.57,No
Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),92.3,4599.94,No
Female,1,No,No,67,Yes,Yes,No,No,No,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),86.62,5784.52,No
Male,0,No,No,48,No,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.47,3348.03,No
Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,116.5,1530.3,No
Female,1,No,Yes,17,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),111.16,1877.07,Yes
Male,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),66.4,2147.38,No
Female,0,Yes,No,61,Yes,No,No,Yes,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,62.96,3829.47,No
Female,0,No,No,13,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),38.08,492.25,No
Male,0,Yes,No,43,Yes,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,83.65,3606.28,Yes
Female,0,No,No,37,No,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),43.73,1636.5,Yes
Male,0,No,Yes,41,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,50.63,2083.79,No
Male,1,Yes,No,67,Yes,Yes,No,No internet service,No,No internet service,No,No,No,Month-to-month,No,Mailed check,56.6,3819.91,No
Male,0,Yes,No,9,No,No,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,Yes,Electronic check,36.38,347.47,No
Male,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,76.15,511.21,Yes
Female,1,No,No,19,Yes,No,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,92.48,1784.93,Yes
Male,1,No,Yes,60,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Two year,No,Electronic check,65.16,3903.37,No
Female,0,No,No,15,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,47.4,700.63,No
Female,0,Yes,Yes,65,Yes,No,DSL,Yes,No internet service,No,Yes,No,No,One year,Yes,Electronic check,18.69,1223.14,No
Female,0,No,No,54,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,76.99,4175.19,No
Male,0,No,No,33,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,77.85,2552.59,No
Female,1,Yes,No,28,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),69.76,1963.24,Yes
Female,0,Yes,No,32,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),79.43,2568.2,No
Male,1,Yes,Yes,69,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.28,6506.83,Yes
Female,1,Yes,No,26,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),75.26,1963.41,No
Male,0,Yes,No,65,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),87.75,5725.87,No
Male,1,No,No,45,Yes,Yes,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),85.36,3861.3,Yes
Male,1,No,No,65,Yes,No,DSL,No internet service,No,No,No,No,No,One year,No,Bank transfer (automatic),34.78,2248.7,No
Female,0,Yes,No,7,Yes,Yes,No,No,No,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),82.24,591.79,No
Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,69.28,4384.81,No
Female,0,Yes,No,69,Yes,No phone service,No,No,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),85.95,5928.51,No
Female,1,Yes,No,60,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),110.56,6658.7,No
Female,0,Yes,No,59,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.85,2670.66,No
Male,0,No,Yes,38,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,29.35,1134.8,No
Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,25.04,391.12,No
Male,0,Yes,Yes,13,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.7,794.74,No
Male,1,Yes,No,64,Yes,No,No,No,No,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),53.08,3426.87,No
Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),103.17,1670.75,No
Female,0,No,No,64,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.67,3946.94,No
Male,0,Yes,No,44,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,One year,Yes,Mailed check,32.72,1469.6,No
Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.84,7105.9,No
Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,53.21,2701.09,No
Male,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,114.86,940.62,No
Male,0,Yes,No,60,Yes,No,DSL,No,No internet service,No,No,No,No,One year,Yes,Bank transfer (automatic),24.87,1462.81,No
Female,0,No,No,69,Yes,No,DSL,Yes,No,No,No,No,No internet service,One year,No,Bank transfer (automatic),56.99,3913.72,No
Male,0,No,Yes,63,Yes,Yes,No,No,No,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),83.92,5310.6,No
Female,1,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Mailed check,105.96,1599.17,No
Female,0,No,Yes,60,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,47.19,2819.79,No
Female,1,Yes,No,41,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,54.63,2261.87,No
Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),88.59,5569.28,No
Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No,Two year,No,Electronic check,104.03,7358.05,No
Male,0,No,No,67,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,45.04,3037.3,No
Female,1,No,Yes,37,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No,Two year,Yes,Electronic check,114.67,4261.44,Yes
Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,23.0,1084.77,No
Female,0,No,No,27,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),46.63,1260.89,No
Female,0,No,No,41,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,40.3,1667.03,No
Male,0,No,Yes,41,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),47.96,1965.98,No
Male,0,No,Yes,0,Yes,No,DSL,No internet service,Yes,No,No,Yes,No,Two year,No,Mailed check,78.49,0.0,No
Female,0,No,No,4,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),82.2,312.0,Yes
Female,0,Yes,No,20,No,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.58,1874.53,Yes
Female,0,No,Yes,31,Yes,No,DSL,No,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),87.01,2706.18,No
Male,0,No,No,9,Yes,No,No,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),96.61,874.51,Yes
Male,0,Yes,No,57,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),85.48,4894.16,No
Female,0,No,No,45,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,70.82,3187.5,No
Male,0,Yes,No,17,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,No,Mailed check,29.51,473.42,No
Female,0,No,No,25,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),78.91,1954.91,No
Male,0,Yes,Yes,66,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),18.82,1261.05,No
Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,27.46,976.1,No
Male,1,No,No,67,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,59.68,3995.32,Yes
Male,0,Yes,No,66,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Mailed check,26.83,1753.25,No
Female,0,Yes,No,57,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,22.29,1276.52,Yes
Female,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,One year,No,Mailed check,110.84,7102.14,No
Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),106.97,4682.9,No
Male,0,No,No,14,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,38.39,551.14,No
Male,0,Yes,Yes,39,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),84.4,3308.92,No
Female,0,No,Yes,43,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,91.46,3928.62,No
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),29.88,80.48,No
Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,29.09,1946.1,Yes
Male,0,No,No,7,Yes,No,No,No internet service,No,No,No,Yes,Yes,Two year,Yes,Mailed check,81.03,573.6,No
Male,0,Yes,No,25,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),36.08,886.72,No
Female,0,Yes,No,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,30.34,160.27,Yes
Male,0,Yes,No,38,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,Yes,Electronic check,18.35,706.7,No
Female,1,No,Yes,63,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,52.21,3274.64,Yes
Female,0,Yes,No,54,Yes,Yes,No,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Mailed check,21.61,1186.56,No
Male,0,Yes,Yes,37,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,92.15,3415.1,No
Male,0,Yes,No,47,Yes,No phone service,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,94.91,4434.06,Yes
Female,0,No,No,11,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,89.73,959.03,No
Female,1,No,No,40,Yes,No,DSL,No,No,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),102.54,4079.33,No
Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),38.02,2269.31,No
Female,0,No,Yes,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,93.85,3103.54,No
Female,0,Yes,No,7,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,One year,No,Electronic check,111.19,771.58,No
Male,1,Yes,No,42,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,One year,No,Mailed check,94.86,3978.2,No
Male,0,No,No,19,Yes,No,DSL,No internet service,No,No,No internet service,No,No,Two year,Yes,Electronic check,70.36,1310.75,No
Female,0,Yes,No,15,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.42,1180.71,No
Male,1,No,No,28,No,No,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),108.02,3004.12,No
Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,98.84,766.2,Yes
Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.9,1927.79,No
Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,106.17,4805.53,No
Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,100.39,1322.18,Yes
Male,1,Yes,Yes,70,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,92.97,6503.98,Yes
